source_row_id,product_id,product_name_raw,product_name_clean,product_group_id,duplicate_sku_flag,sku_count,formulation_id,component_index,component_name,formula_hash,ingredient_order,ingredient_raw,ingredient_name_clean,canonical_name,ingredient_code,canonical_english_name,cas_no,mapping_status,mapping_source,concentration_raw,concentration_value,concentration_unit_original,concentration_ppm,has_declared_concentration,tokenizer_method,parse_coverage_ratio
0,A000000260257,[7/21하루특가][대용량 기획] 제로이드 수딩 크림 80ml 기획 (+50ml),제로이드 수딩 크림,PG_bc5f1e8050cc5e5a,1,2,00000_F01,1,PRIMARY,45af8a8c199e9359420c5e0f65368d399ab8173b6cfd30a488eb9e2cf17f8ea2,13,피토스테롤,피토스테롤,피토스테롤,,Phytosterols,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
0,A000000260257,[7/21하루특가][대용량 기획] 제로이드 수딩 크림 80ml 기획 (+50ml),제로이드 수딩 크림,PG_bc5f1e8050cc5e5a,1,2,00000_F01,1,PRIMARY,45af8a8c199e9359420c5e0f65368d399ab8173b6cfd30a488eb9e2cf17f8ea2,14,토코페릴아세테 이트,토코페릴아세테이트,토코페릴아세테이트,,Tocopheryl Acetate,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
0,A000000260257,[7/21하루특가][대용량 기획] 제로이드 수딩 크림 80ml 기획 (+50ml),제로이드 수딩 크림,PG_bc5f1e8050cc5e5a,1,2,00000_F01,1,PRIMARY,45af8a8c199e9359420c5e0f65368d399ab8173b6cfd30a488eb9e2cf17f8ea2,15,비사보롤,비사보롤,비사보롤,,Bisabolol,"72691-24-8 ,23089-26-1 ,515-69-5",EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
0,A000000260257,[7/21하루특가][대용량 기획] 제로이드 수딩 크림 80ml 기획 (+50ml),제로이드 수딩 크림,PG_bc5f1e8050cc5e5a,1,2,00000_F01,1,PRIMARY,45af8a8c199e9359420c5e0f65368d399ab8173b6cfd30a488eb9e2cf17f8ea2,16,잔탄검,잔탄검,잔탄검,,Xanthan Gum,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
0,A000000260257,[7/21하루특가][대용량 기획] 제로이드 수딩 크림 80ml 기획 (+50ml),제로이드 수딩 크림,PG_bc5f1e8050cc5e5a,1,2,00000_F01,1,PRIMARY,45af8a8c199e9359420c5e0f65368d399ab8173b6cfd30a488eb9e2cf17f8ea2,17,소듐하이알루로네이트,소듐하이알루로네이트,소듐하이알루로네이트,,Sodium Hyaluronate,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
0,A000000260257,[7/21하루특가][대용량 기획] 제로이드 수딩 크림 80ml 기획 (+50ml),제로이드 수딩 크림,PG_bc5f1e8050cc5e5a,1,2,00000_F01,1,PRIMARY,45af8a8c199e9359420c5e0f65368d399ab8173b6cfd30a488eb9e2cf17f8ea2,18,카보머,카보머,카보머,,Carbomer,"9003-01-4 ,9007-16-3 ,9007-17-4 ,9062-04-8 ,76050-42-5",EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
0,A000000260257,[7/21하루특가][대용량 기획] 제로이드 수딩 크림 80ml 기획 (+50ml),제로이드 수딩 크림,PG_bc5f1e8050cc5e5a,1,2,00000_F01,1,PRIMARY,45af8a8c199e9359420c5e0f65368d399ab8173b6cfd30a488eb9e2cf17f8ea2,19,알지닌,알지닌,알지닌,,Arginine,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
0,A000000260257,[7/21하루특가][대용량 기획] 제로이드 수딩 크림 80ml 기획 (+50ml),제로이드 수딩 크림,PG_bc5f1e8050cc5e5a,1,2,00000_F01,1,PRIMARY,45af8a8c199e9359420c5e0f65368d399ab8173b6cfd30a488eb9e2cf17f8ea2,20,"1,2-헥산다이올","1,2-헥산다이올","1,2-헥산다이올",,"1,2-Hexanediol",,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
0,A000000260257,[7/21하루특가][대용량 기획] 제로이드 수딩 크림 80ml 기획 (+50ml),제로이드 수딩 크림,PG_bc5f1e8050cc5e5a,1,2,00000_F01,1,PRIMARY,45af8a8c199e9359420c5e0f65368d399ab8173b6cfd30a488eb9e2cf17f8ea2,21,카프릴릴글라이콜,카프릴릴글라이콜,카프릴릴글라이콜,,Caprylyl Glycol,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
0,A000000260257,[7/21하루특가][대용량 기획] 제로이드 수딩 크림 80ml 기획 (+50ml),제로이드 수딩 크림,PG_bc5f1e8050cc5e5a,1,2,00000_F01,1,PRIMARY,45af8a8c199e9359420c5e0f65368d399ab8173b6cfd30a488eb9e2cf17f8ea2,22,트로폴론,트로폴론,트로폴론,,Tropolone,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,1,정제수,정제수,정제수,,"Water,Aqua",,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,2,부틸렌글라이콜,부틸렌글라이콜,부틸렌글라이콜,,Butylene Glycol,"107-88-0 ,6290-03-5",EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,3,스쿠알란,스쿠알란,스쿠알란,,Squalane,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
1,A000000226553,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린 티트리 시카 수딩 크림 플러스 ( / ),PG_feb80bb1cd40e2b6,0,1,00001_F01,1,PRIMARY,e440893be25885f90be4ddcac2a79316418e82fbee3040fc104485a6e0fa9518,4,티트리잎수,티트리잎수,티트리잎수,,Melaleuca Alternifolia (Tea Tree) Leaf Water,,EXACT_MFDS,MFDS,,,,,0,SAFE_COMMA,1.0
