product_id,product_name,canonical_name,ingredient_order,concentration_ppm
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,시어버터,51,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트,52,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,하이드로제네이티드채종유,53,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,하이드록시아세토페논,54,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,소듐폴리아크릴레이트,55,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,하이드롤라이즈드호호바에스터,56,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,피이지-100스테아레이트,57,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,에틸헥실글리세린,58,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,59,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,잔탄검,60,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,트로메타민,61,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,부틸렌글라이콜,62,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,말토덱스트린,63,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,사이아노코발아민,64,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,세틸에틸헥사노에이트,65,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,프로판다이올,66,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,세테아릴글루코사이드,67,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,알진,68,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,소듐스테아로일글루타메이트,69,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,토코페롤,70,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,바이오사카라이드검-4,71,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,미네랄솔트,72,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,하이드롤라이즈드옥수수전분,73,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,소듐포스페이트,74,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,카프릴릴글라이콜,75,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,수크로오스,76,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,덱스트란,77,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,다이소듐포스페이트,78,
A000000199701,바이오힐보 프로바이오덤 3D리프팅 크림,향료,79,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,정제수,1,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,탄제린추출물,2,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,글리세린,3,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,나이아신아마이드,4,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,트라이프로필렌글라이콜,5,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,트라이에틸헥사노인,6,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,"1,2-헥산다이올",7,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,베타인,8,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,펜타에리스리틸테트라에틸헥사노에이트,9,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,비닐다이메티콘,10,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,프로판다이올,11,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,퀸즈랜드넛오일,12,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,세테아릴알코올,13,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,14,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,페닐트라이메티콘,15,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,다이메티콘/비닐다이메티콘크로스폴리머,16,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,카프릴릭/카프릭트라이글리세라이드,17,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,아이소노닐아이소노나노에이트,18,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,다이메티콘올,19,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,트라이실록세인,20,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,폴리글리세릴-10라우레이트,21,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,22,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,하이드록시아세토페논,23,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,세테아릴글루코사이드,24,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,알파-알부틴,25,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,에틸헥실글리세린,26,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,아데노신,27,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,캐스터오일/아이피디아이코폴리머,28,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,트로메타민,29,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,황련뿌리추출물,30,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,당근추출물,31,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,부틸렌글라이콜,32,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,소듐파이테이트,33,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,카놀라오일,34,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,올리브오일,35,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,센티드제라늄꽃오일,36,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,당근씨오일,37,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,소듐라우레이트,38,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,알지닌,39,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,카보머,40,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,라벤더오일,41,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,소듐아스코빌포스페이트,42,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,아스코빌글루코사이드,43,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,3-O-에틸아스코빅애씨드,44,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,라우릭애씨드,45,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,캐모마일꽃오일,46,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,아모다이메티콘,47,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,토코페릴아세테이트,48,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,해바라기씨오일,49,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,베타-카로틴,50,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,오렌지껍질오일,51,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,멕시칸주니퍼오일,52,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,토코페롤,53,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,글루타티온,54,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,아스코빅애씨드,55,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,유비퀴논,56,
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,티옥틱애씨드,57,
A000000204949,센텔리안24 마데카 크림 타임 리버스,정제수,1,
A000000204949,센텔리안24 마데카 크림 타임 리버스,다이프로필렌글라이콜,2,
A000000204949,센텔리안24 마데카 크림 타임 리버스,하이드로제네이티드폴리데센,3,
A000000204949,센텔리안24 마데카 크림 타임 리버스,카프릴릭/카프릭트라이글리세라이드,4,
A000000204949,센텔리안24 마데카 크림 타임 리버스,글리세린,5,
A000000204949,센텔리안24 마데카 크림 타임 리버스,글리세릴스테아레이트,6,
A000000204949,센텔리안24 마데카 크림 타임 리버스,펜타에리스리틸테트라에틸헥사노에이트,7,
A000000204949,센텔리안24 마데카 크림 타임 리버스,나이아신아마이드,8,
A000000204949,센텔리안24 마데카 크림 타임 리버스,사이클로헥사실록세인,9,
A000000204949,센텔리안24 마데카 크림 타임 리버스,세틸알코올,10,
A000000204949,센텔리안24 마데카 크림 타임 리버스,폴리글리세릴-6다이스테아레이트,11,
A000000204949,센텔리안24 마데카 크림 타임 리버스,비닐다이메티콘,12,
A000000204949,센텔리안24 마데카 크림 타임 리버스,다이카프릴릴에터,13,
A000000204949,센텔리안24 마데카 크림 타임 리버스,병풀단백질추출물,14,
A000000204949,센텔리안24 마데카 크림 타임 리버스,아시아티코사이드,15,
A000000204949,센텔리안24 마데카 크림 타임 리버스,아시아틱애씨드,16,
A000000204949,센텔리안24 마데카 크림 타임 리버스,마데카식애씨드,17,4800
A000000204949,센텔리안24 마데카 크림 타임 리버스,병풀오일,18,
A000000204949,센텔리안24 마데카 크림 타임 리버스,병풀아미노산,19,
A000000204949,센텔리안24 마데카 크림 타임 리버스,마데카소사이드,20,
A000000204949,센텔리안24 마데카 크림 타임 리버스,아스코빌아시아테이트,21,
A000000204949,센텔리안24 마데카 크림 타임 리버스,병풀폴리펩타이드,22,
A000000204949,센텔리안24 마데카 크림 타임 리버스,하이드롤라이즈드하이알루로닉애씨드,23,
A000000204949,센텔리안24 마데카 크림 타임 리버스,하이드롤라이즈드병풀추출물,24,
A000000204949,센텔리안24 마데카 크림 타임 리버스,병풀추출물,25,
A000000204949,센텔리안24 마데카 크림 타임 리버스,병풀잎추출물,26,
A000000204949,센텔리안24 마데카 크림 타임 리버스,라케모사승마뿌리추출물,27,
A000000204949,센텔리안24 마데카 크림 타임 리버스,흰무늬엉겅퀴추출물,28,
A000000204949,센텔리안24 마데카 크림 타임 리버스,마카뿌리추출물,29,
A000000204949,센텔리안24 마데카 크림 타임 리버스,마카다미아씨오일,30,
A000000204949,센텔리안24 마데카 크림 타임 리버스,돌콩오일,31,
A000000204949,센텔리안24 마데카 크림 타임 리버스,하이드로제네이티드레시틴,32,
A000000204949,센텔리안24 마데카 크림 타임 리버스,소듐하이알루로네이트,33,
A000000204949,센텔리안24 마데카 크림 타임 리버스,폴리글리세릴-10라우레이트,34,
A000000204949,센텔리안24 마데카 크림 타임 리버스,스테아릴알코올,35,
A000000204949,센텔리안24 마데카 크림 타임 리버스,비즈왁스,36,
A000000204949,센텔리안24 마데카 크림 타임 리버스,소듐스테아로일글루타메이트,37,
A000000204949,센텔리안24 마데카 크림 타임 리버스,판테놀,38,
A000000204949,센텔리안24 마데카 크림 타임 리버스,자일리틸글루코사이드,39,
A000000204949,센텔리안24 마데카 크림 타임 리버스,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,40,
A000000204949,센텔리안24 마데카 크림 타임 리버스,호호바에스터,41,
A000000204949,센텔리안24 마데카 크림 타임 리버스,안하이드로자일리톨,42,
A000000204949,센텔리안24 마데카 크림 타임 리버스,부틸렌글라이콜,43,
A000000204949,센텔리안24 마데카 크림 타임 리버스,폴리글리세릴-3비즈왁스,44,
A000000204949,센텔리안24 마데카 크림 타임 리버스,"1,2-헥산다이올",45,
A000000204949,센텔리안24 마데카 크림 타임 리버스,하이드록시아세토페논,46,
A000000204949,센텔리안24 마데카 크림 타임 리버스,자일리톨,47,
A000000204949,센텔리안24 마데카 크림 타임 리버스,메틸프로판다이올,48,
A000000204949,센텔리안24 마데카 크림 타임 리버스,알란토인,49,
A000000204949,센텔리안24 마데카 크림 타임 리버스,프로판다이올,50,
A000000204949,센텔리안24 마데카 크림 타임 리버스,칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물,51,
A000000204949,센텔리안24 마데카 크림 타임 리버스,잔탄검,52,
A000000204949,센텔리안24 마데카 크림 타임 리버스,에톡시다이글라이콜,53,
A000000204949,센텔리안24 마데카 크림 타임 리버스,다이소듐이디티에이,54,
A000000204949,센텔리안24 마데카 크림 타임 리버스,글루코오스,55,
A000000204949,센텔리안24 마데카 크림 타임 리버스,아데노신,56,
A000000204949,센텔리안24 마데카 크림 타임 리버스,솔비탄아이소스테아레이트,57,
A000000204949,센텔리안24 마데카 크림 타임 리버스,에틸헥실글리세린,58,
A000000204949,센텔리안24 마데카 크림 타임 리버스,소듐라우레이트,59,
A000000204949,센텔리안24 마데카 크림 타임 리버스,사이클로덱스트린,60,
A000000204949,센텔리안24 마데카 크림 타임 리버스,라우릭애씨드,61,
A000000204949,센텔리안24 마데카 크림 타임 리버스,소듐폴리아크릴레이트,62,
A000000204949,센텔리안24 마데카 크림 타임 리버스,피브이엠/엠에이코폴리머,63,
A000000204949,센텔리안24 마데카 크림 타임 리버스,옥틸도데칸올,64,
A000000204949,센텔리안24 마데카 크림 타임 리버스,글라이코리피드,65,
A000000204949,센텔리안24 마데카 크림 타임 리버스,카페인,66,
A000000204949,센텔리안24 마데카 크림 타임 리버스,C12-13파레스-9,67,
A000000204949,센텔리안24 마데카 크림 타임 리버스,콜라겐아미노산,68,
A000000204949,센텔리안24 마데카 크림 타임 리버스,세라마이드엔피,69,
A000000204949,센텔리안24 마데카 크림 타임 리버스,레스베라트롤,70,
A000000204949,센텔리안24 마데카 크림 타임 리버스,알지닌,71,
A000000204949,센텔리안24 마데카 크림 타임 리버스,글라이코젠,72,
A000000204949,센텔리안24 마데카 크림 타임 리버스,엑토인,73,
A000000204949,센텔리안24 마데카 크림 타임 리버스,타우린,74,
A000000204949,센텔리안24 마데카 크림 타임 리버스,하이드롤라이즈드엘라스틴,75,
A000000204949,센텔리안24 마데카 크림 타임 리버스,레티놀,76,
A000000204949,센텔리안24 마데카 크림 타임 리버스,말토덱스트린,77,
A000000204949,센텔리안24 마데카 크림 타임 리버스,피토스핑고신,78,
A000000204949,센텔리안24 마데카 크림 타임 리버스,수크로오스다이스테아레이트,79,
A000000204949,센텔리안24 마데카 크림 타임 리버스,소듐디엔에이,80,
A000000204949,센텔리안24 마데카 크림 타임 리버스,사이아노코발아민,81,
A000000204949,센텔리안24 마데카 크림 타임 리버스,글라이신,82,
A000000204949,센텔리안24 마데카 크림 타임 리버스,글루타믹애씨드,83,
A000000204949,센텔리안24 마데카 크림 타임 리버스,해바라기씨왁스,84,
A000000204949,센텔리안24 마데카 크림 타임 리버스,폴리글리세린-3,85,
A000000204949,센텔리안24 마데카 크림 타임 리버스,토코페롤,86,
A000000204949,센텔리안24 마데카 크림 타임 리버스,쓴쑥추출물,87,
A000000204949,센텔리안24 마데카 크림 타임 리버스,바닐라열매추출물,88,
A000000204949,센텔리안24 마데카 크림 타임 리버스,올리브오일,89,
A000000204949,센텔리안24 마데카 크림 타임 리버스,오렌지오일,90,
A000000204949,센텔리안24 마데카 크림 타임 리버스,필리핀오렌지껍질오일,91,
A000000204949,센텔리안24 마데카 크림 타임 리버스,라벤더오일,92,
A000000204949,센텔리안24 마데카 크림 타임 리버스,베르가모트오일,93,
A000000204949,센텔리안24 마데카 크림 타임 리버스,로즈마리잎오일,94,
A000000204949,센텔리안24 마데카 크림 타임 리버스,오렌지껍질오일,95,
A000000204949,센텔리안24 마데카 크림 타임 리버스,리씨열매오일,96,
A000000204949,센텔리안24 마데카 크림 타임 리버스,연필향나무목부오일,97,
A000000204949,센텔리안24 마데카 크림 타임 리버스,왕귤껍질오일,98,
A000000204949,센텔리안24 마데카 크림 타임 리버스,아틀라스시다나무껍질오일,99,
A000000204949,센텔리안24 마데카 크림 타임 리버스,센티드제라늄꽃오일,100,
A000000204949,센텔리안24 마데카 크림 타임 리버스,커먼자스민오일,101,
A000000204949,센텔리안24 마데카 크림 타임 리버스,마텔오일,102,
A000000204949,센텔리안24 마데카 크림 타임 리버스,장미꽃오일,103,
A000000204949,센텔리안24 마데카 크림 타임 리버스,갈바눔수지오일,104,
A000000204949,센텔리안24 마데카 크림 타임 리버스,발삼코파이바수지,105,
A000000204949,센텔리안24 마데카 크림 타임 리버스,리모넨,106,
A000000204949,센텔리안24 마데카 크림 타임 리버스,리날룰,107,
A000000204949,센텔리안24 마데카 크림 타임 리버스,시트랄,108,
A000000192405,더하르나이 시카이드 크림,정제수,1,
A000000192405,더하르나이 시카이드 크림,글리세린,2,
A000000192405,더하르나이 시카이드 크림,부틸렌글라이콜,3,
A000000192405,더하르나이 시카이드 크림,다이프로필렌글라이콜,4,
A000000192405,더하르나이 시카이드 크림,사이클로펜타실록세인,5,
A000000192405,더하르나이 시카이드 크림,세테아릴올리베이트,6,
A000000192405,더하르나이 시카이드 크림,세테아릴알코올,7,
A000000192405,더하르나이 시카이드 크림,시어버터,8,
A000000192405,더하르나이 시카이드 크림,트레할로오스,9,
A000000192405,더하르나이 시카이드 크림,소듐하이알루로네이트크로스폴리머,10,
A000000192405,더하르나이 시카이드 크림,하이알루로닉애씨드,11,
A000000192405,더하르나이 시카이드 크림,소듐하이알루로네이트,12,
A000000192405,더하르나이 시카이드 크림,하이드롤라이즈드하이알루로닉애씨드,13,
A000000192405,더하르나이 시카이드 크림,하이드롤라이즈드글라이코사미노글리칸,14,
A000000192405,더하르나이 시카이드 크림,하이드로제네이티드레시틴,15,
A000000192405,더하르나이 시카이드 크림,매실추출물,16,
A000000192405,더하르나이 시카이드 크림,인동덩굴꽃추출물,17,
A000000192405,더하르나이 시카이드 크림,황금추출물,18,
A000000192405,더하르나이 시카이드 크림,티트리잎추출물,19,
A000000192405,더하르나이 시카이드 크림,세라마이드엔피,20,
A000000192405,더하르나이 시카이드 크림,병풀추출물,21,
A000000192405,더하르나이 시카이드 크림,마데카소사이드,22,
A000000192405,더하르나이 시카이드 크림,마데카식애씨드,23,
A000000192405,더하르나이 시카이드 크림,아시아티코사이드,24,
A000000192405,더하르나이 시카이드 크림,아시아틱애씨드,25,
A000000192405,더하르나이 시카이드 크림,카르노신,26,
A000000192405,더하르나이 시카이드 크림,글루타티온,27,
A000000192405,더하르나이 시카이드 크림,아세틸헥사펩타이드-8,28,
A000000192405,더하르나이 시카이드 크림,카퍼트라이펩타이드-1,29,
A000000192405,더하르나이 시카이드 크림,아세틸테트라펩타이드-3,30,
A000000192405,더하르나이 시카이드 크림,아세틸테트라펩타이드-5,31,
A000000192405,더하르나이 시카이드 크림,팔미토일테트라펩타이드-7,32,
A000000192405,더하르나이 시카이드 크림,팔미토일트라이펩타이드-1,33,
A000000192405,더하르나이 시카이드 크림,팔미토일트라이펩타이드-5,34,
A000000192405,더하르나이 시카이드 크림,팔미토일펜타펩타이드-4,35,
A000000192405,더하르나이 시카이드 크림,"1,2-헥산다이올",36,
A000000192405,더하르나이 시카이드 크림,다이메티콘,37,
A000000192405,더하르나이 시카이드 크림,솔비탄올리베이트,38,
A000000192405,더하르나이 시카이드 크림,암모늄아크릴로일다이메틸타우레이트/브이피코폴리머,39,
A000000192405,더하르나이 시카이드 크림,글리세릴스테아레이트,40,
A000000192405,더하르나이 시카이드 크림,폴리글리세릴-3메틸글루코오스다이스테아레이트,41,
A000000192405,더하르나이 시카이드 크림,펜틸렌글라이콜,42,
A000000192405,더하르나이 시카이드 크림,소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,43,
A000000192405,더하르나이 시카이드 크림,카프릴릴글라이콜,44,
A000000192405,더하르나이 시카이드 크림,아이소헥사데칸,45,
A000000192405,더하르나이 시카이드 크림,알란토인,46,
A000000192405,더하르나이 시카이드 크림,폴리솔베이트80,47,
A000000192405,더하르나이 시카이드 크림,잔탄검,48,
A000000192405,더하르나이 시카이드 크림,판테놀,49,
A000000192405,더하르나이 시카이드 크림,프로판다이올,50,
A000000192405,더하르나이 시카이드 크림,옥틸도데칸올,51,
A000000192405,더하르나이 시카이드 크림,솔비탄올리에이트,52,
A000000192405,더하르나이 시카이드 크림,다이소듐이디티에이,53,
A000000192405,더하르나이 시카이드 크림,아디픽애씨드,54,
A000000192405,더하르나이 시카이드 크림,에틸헥실글리세린,55,
A000000192405,더하르나이 시카이드 크림,벤질글라이콜,56,
A000000192405,더하르나이 시카이드 크림,라즈베리케톤,57,
A000000254067,VT 피디알엔 캡슐 크림,정제수,1,
A000000254067,VT 피디알엔 캡슐 크림,글리세린,2,
A000000254067,VT 피디알엔 캡슐 크림,카프릴릭/카프릭트라이글리세라이드,3,
A000000254067,VT 피디알엔 캡슐 크림,글리세레스-26,4,
A000000254067,VT 피디알엔 캡슐 크림,다이프로필렌글라이콜,5,
A000000254067,VT 피디알엔 캡슐 크림,나이아신아마이드,6,
A000000254067,VT 피디알엔 캡슐 크림,"1,2-헥산다이올",7,
A000000254067,VT 피디알엔 캡슐 크림,판테놀,8,
A000000254067,VT 피디알엔 캡슐 크림,시어버터,9,
A000000254067,VT 피디알엔 캡슐 크림,스쿠알란,10,
A000000254067,VT 피디알엔 캡슐 크림,글리세릴글루코사이드,11,
A000000254067,VT 피디알엔 캡슐 크림,카보머,12,
A000000254067,VT 피디알엔 캡슐 크림,알지닌,13,
A000000254067,VT 피디알엔 캡슐 크림,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,14,
A000000254067,VT 피디알엔 캡슐 크림,아라키딜글루코사이드,16,
A000000254067,VT 피디알엔 캡슐 크림,아라키딜알코올,17,
A000000254067,VT 피디알엔 캡슐 크림,마요라나잎추출물,18,
A000000254067,VT 피디알엔 캡슐 크림,세라마이드엔피,19,
A000000254067,VT 피디알엔 캡슐 크림,글리세릴스테아레이트,20,
A000000254067,VT 피디알엔 캡슐 크림,세테아릴알코올,21,
A000000254067,VT 피디알엔 캡슐 크림,베헤닐알코올,22,
A000000254067,VT 피디알엔 캡슐 크림,에틸헥실글리세린,23,
A000000254067,VT 피디알엔 캡슐 크림,C12-16알코올,24,
A000000254067,VT 피디알엔 캡슐 크림,트로메타민,26,
A000000254067,VT 피디알엔 캡슐 크림,아데노신,27,
A000000254067,VT 피디알엔 캡슐 크림,다이메티콘/비닐다이메티콘크로스폴리머,28,
A000000254067,VT 피디알엔 캡슐 크림,펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트,29,
A000000254067,VT 피디알엔 캡슐 크림,팔미틱애씨드,30,
A000000254067,VT 피디알엔 캡슐 크림,하이드로제네이티드레시틴,31,
A000000254067,VT 피디알엔 캡슐 크림,카페일글루코오스,32,
A000000254067,VT 피디알엔 캡슐 크림,잔탄검,33,
A000000254067,VT 피디알엔 캡슐 크림,로즈마리추출물,34,
A000000254067,VT 피디알엔 캡슐 크림,락토바실러스발효용해물,35,
A000000254067,VT 피디알엔 캡슐 크림,마트리카리아꽃오일,36,
A000000254067,VT 피디알엔 캡슐 크림,부틸렌글라이콜,37,
A000000254067,VT 피디알엔 캡슐 크림,글루코오스,38,
A000000254067,VT 피디알엔 캡슐 크림,산양삼추출물,39,
A000000254067,VT 피디알엔 캡슐 크림,소듐디엔에이,40,0.5
A000000254067,VT 피디알엔 캡슐 크림,다이페닐다이메티콘,41,
A000000254067,VT 피디알엔 캡슐 크림,하이드롤라이즈드하이알루로닉애씨드,42,
A000000254067,VT 피디알엔 캡슐 크림,하이드롤라이즈드소듐하이알루로네이트,43,
A000000254067,VT 피디알엔 캡슐 크림,소듐아세틸레이티드하이알루로네이트,44,
A000000254067,VT 피디알엔 캡슐 크림,소듐하이알루로네이트크로스폴리머,45,
A000000254067,VT 피디알엔 캡슐 크림,하이드록시프로필트라이모늄하이알루로네이트,46,
A000000254067,VT 피디알엔 캡슐 크림,소듐하이알루로네이트다이메틸실란올,47,
A000000254067,VT 피디알엔 캡슐 크림,소듐하이알루로네이트,49,
A000000254067,VT 피디알엔 캡슐 크림,포타슘하이알루로네이트,50,
A000000254067,VT 피디알엔 캡슐 크림,하이알루로닉애씨드,51,
A000000254067,VT 피디알엔 캡슐 크림,폴리글리세릴-10라우레이트,58,
A000000254067,VT 피디알엔 캡슐 크림,트라이펩타이드-1,59,
A000000254067,VT 피디알엔 캡슐 크림,아세틸테트라펩타이드-2,60,
A000000254067,VT 피디알엔 캡슐 크림,아세틸테트라펩타이드-5,61,
A000000254067,VT 피디알엔 캡슐 크림,카퍼트라이펩타이드-1,62,
A000000254067,VT 피디알엔 캡슐 크림,팔미토일트라이펩타이드-1,63,
A000000254067,VT 피디알엔 캡슐 크림,팔미토일펜타펩타이드-4,64,
A000000254067,VT 피디알엔 캡슐 크림,헥사펩타이드-11,65,
A000000254067,VT 피디알엔 캡슐 크림,헥사펩타이드-9,66,
A000000254067,VT 피디알엔 캡슐 크림,팔미토일트라이펩타이드-5,67,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,정제수,1,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,다이프로필렌글라이콜,2,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,세테아릴알코올,3,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,프로판다이올,4,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,폴리글리세릴-3메틸글루코오스다이스테아레이트,5,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,피토스테릴이소스테아릴다이머디리놀리에이트,6,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,부틸렌글라이콜,7,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,카프릴릭/카프릭트라이글리세라이드,8,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,시어버터,9,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,다이카프릴릴에터,10,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,나이아신아마이드,11,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,글리세릴스테아레이트에스이,12,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,펜틸렌글라이콜,13,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,합성비즈왁스,14,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,다이글리세린,15,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,세틸에틸헥사노에이트,16,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,비닐다이메티콘,17,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,"1,2-헥산다이올",18,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,퀸즈랜드넛오일,19,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,카카오추출물,20,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,병풀잎추출물,21,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,세테아릴올리베이트,22,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,글리세린,23,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,알란토인,24,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,아시아티코사이드,25,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,마데카식애씨드,26,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,아시아틱애씨드,27,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,아데노신,28,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,폴리글리세릴-4올리에이트,29,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,소듐스테아로일글루타메이트,30,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,팔미토일트라이펩타이드-8,31,
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,솔비탄올리베이트,32,
