product_id,product_name,v3_total_ingredient_count,v3_count_humectant,v3_count_emollient,v3_count_occlusive,v3_count_barrier,v3_count_soothing,v3_count_active,v3_count_fragrance,v3_count_acid_exfoliant,v3_count_silicone,v3_count_peptide,v3_count_botanical_extract,v3_count_oil_butter,v3_ratio_humectant,v3_ratio_emollient,v3_ratio_occlusive,v3_ratio_barrier,v3_ratio_soothing,v3_ratio_active,v3_ratio_fragrance,v3_ratio_acid_exfoliant,v3_ratio_silicone,v3_ratio_peptide,v3_ratio_botanical_extract,v3_ratio_oil_butter
A000000214302,코이 플로우 셀코드 크라이오 크림,55,19,3,5,2,1,3,5,1,4,0,3,0,0.34545454545454546,0.05454545454545454,0.09090909090909091,0.03636363636363636,0.01818181818181818,0.05454545454545454,0.09090909090909091,0.01818181818181818,0.07272727272727272,0.0,0.05454545454545454,0.0
A000000215363,셀퓨전씨 레이저 리쥬버네이션 크림,48,6,4,4,5,3,10,0,0,3,5,5,2,0.125,0.08333333333333333,0.08333333333333333,0.10416666666666667,0.0625,0.20833333333333334,0.0,0.0,0.0625,0.10416666666666667,0.10416666666666667,0.041666666666666664
A000000215507,이지듀 멜라 글루타치온 크림,74,11,5,3,4,3,10,2,0,3,5,8,8,0.14864864864864866,0.06756756756756757,0.04054054054054054,0.05405405405405406,0.04054054054054054,0.13513513513513514,0.02702702702702703,0.0,0.04054054054054054,0.06756756756756757,0.10810810810810811,0.10810810810810811
A000000216509,넘버즈인 1번 판토텐산 액티브 수딩크림,59,6,3,4,2,7,3,0,0,4,0,21,2,0.1016949152542373,0.05084745762711865,0.06779661016949153,0.03389830508474576,0.11864406779661017,0.05084745762711865,0.0,0.0,0.06779661016949153,0.0,0.3559322033898305,0.03389830508474576
A000000216580,셀퓨전씨 포스트 알파 시카 카밍 다운 크림,70,9,3,4,6,11,0,1,0,2,0,17,1,0.12857142857142856,0.04285714285714286,0.05714285714285714,0.08571428571428572,0.15714285714285714,0.0,0.014285714285714285,0.0,0.02857142857142857,0.0,0.24285714285714285,0.014285714285714285
A000000217355,스킨앤랩 베리어덤 인텐시브 크림,56,12,10,5,5,2,1,0,0,3,0,0,3,0.21428571428571427,0.17857142857142858,0.08928571428571429,0.08928571428571429,0.03571428571428571,0.017857142857142856,0.0,0.0,0.05357142857142857,0.0,0.0,0.05357142857142857
A000000218592,닥터자르트 시카페어 인텐시브 수딩 리페어 크림,46,6,5,3,0,5,4,0,0,1,1,2,2,0.13043478260869565,0.10869565217391304,0.06521739130434782,0.0,0.10869565217391304,0.08695652173913043,0.0,0.0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.043478260869565216
A000000218756,라운드랩 소나무 진정 시카 크림 플러스,69,13,8,3,5,7,3,0,0,1,0,12,2,0.18840579710144928,0.11594202898550725,0.043478260869565216,0.07246376811594203,0.10144927536231885,0.043478260869565216,0.0,0.0,0.014492753623188406,0.0,0.17391304347826086,0.028985507246376812
A000000219096,바이오던스 스킨 글로우 에센스 크림,47,14,3,1,10,2,3,0,0,0,0,4,0,0.2978723404255319,0.06382978723404255,0.02127659574468085,0.2127659574468085,0.0425531914893617,0.06382978723404255,0.0,0.0,0.0,0.0,0.0851063829787234,0.0
A000000219716,파티온 노스카나인 트러블 크림,56,8,6,4,12,5,0,0,1,3,0,3,2,0.14285714285714285,0.10714285714285714,0.07142857142857142,0.21428571428571427,0.08928571428571429,0.0,0.0,0.017857142857142856,0.05357142857142857,0.0,0.05357142857142857,0.03571428571428571
A000000221649,테라로직 레티날 주름탄력 크림,36,6,0,0,0,2,9,0,0,1,6,9,0,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.25,0.0,0.0,0.027777777777777776,0.16666666666666666,0.25,0.0
A000000222703,아누아 피디알엔 히알루론산 100 수분 크림,48,17,2,2,1,4,3,0,0,2,0,9,0,0.3541666666666667,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.08333333333333333,0.0625,0.0,0.0,0.041666666666666664,0.0,0.1875,0.0
A000000222833,에스트라 아토베리어365 크림,42,4,6,4,8,1,2,0,0,2,0,0,0,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.19047619047619047,0.023809523809523808,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.0
A000000222882,한율 트러블 진정 쑥시카 수분 크림,39,6,4,3,4,4,2,1,0,3,0,2,0,0.15384615384615385,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.10256410256410256,0.05128205128205128,0.02564102564102564,0.0,0.07692307692307693,0.0,0.05128205128205128,0.0
A000000224147,바이오힐보 프로바이오덤 3D리프팅 스킨케어,79,11,4,6,3,2,19,1,0,4,17,3,1,0.13924050632911392,0.05063291139240506,0.0759493670886076,0.0379746835443038,0.02531645569620253,0.24050632911392406,0.012658227848101266,0.0,0.05063291139240506,0.21518987341772153,0.0379746835443038,0.012658227848101266
A000000224243,풀리 그린 토마토 크림,47,5,2,5,3,3,3,0,0,4,0,16,0,0.10638297872340426,0.0425531914893617,0.10638297872340426,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.0,0.0,0.0851063829787234,0.0,0.3404255319148936,0.0
A000000224247,풀리 쌀 세라 캡슐 크림,54,13,3,1,6,7,2,0,0,1,0,7,1,0.24074074074074073,0.05555555555555555,0.018518518518518517,0.1111111111111111,0.12962962962962962,0.037037037037037035,0.0,0.0,0.018518518518518517,0.0,0.12962962962962962,0.018518518518518517
A000000224581,빌리프 아쿠아밤 프로즌 크림,52,9,3,4,2,2,4,5,0,4,1,10,5,0.17307692307692307,0.057692307692307696,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.09615384615384616,0.0,0.07692307692307693,0.019230769230769232,0.19230769230769232,0.09615384615384616
A000000224727,메이크프렘 인테카 수딩크림,30,10,2,2,1,3,2,0,0,1,0,0,1,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.1,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333
A000000224880,브이앤에이뷰티 안티옥시던트 시너지 크림,75,10,8,3,11,6,8,4,1,1,2,7,4,0.13333333333333333,0.10666666666666667,0.04,0.14666666666666667,0.08,0.10666666666666667,0.05333333333333334,0.013333333333333334,0.013333333333333334,0.02666666666666667,0.09333333333333334,0.05333333333333334
A000000225127,코스알엑스 더 세라마이드 스킨 베리어 모이스처라이저,49,12,7,4,12,2,1,0,0,2,0,0,0,0.24489795918367346,0.14285714285714285,0.08163265306122448,0.24489795918367346,0.04081632653061224,0.02040816326530612,0.0,0.0,0.04081632653061224,0.0,0.0,0.0
A000000225180,코스알엑스 어드벤스드 스네일 92 올인원 크림,19,5,2,1,2,2,1,0,0,1,0,0,0,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
A000000225409,아누아 어성초 센텔라 레드 스팟 크림,67,6,8,5,12,7,3,0,0,3,0,5,1,0.08955223880597014,0.11940298507462686,0.07462686567164178,0.1791044776119403,0.1044776119402985,0.04477611940298507,0.0,0.0,0.04477611940298507,0.0,0.07462686567164178,0.014925373134328358
A000000226527,셀인샷 EGF 알란테놀 트러블 크림,53,8,5,1,4,4,5,1,0,0,2,5,3,0.1509433962264151,0.09433962264150944,0.018867924528301886,0.07547169811320754,0.07547169811320754,0.09433962264150944,0.018867924528301886,0.0,0.0,0.03773584905660377,0.09433962264150944,0.05660377358490566
A000000226553,브링그린 티트리 시카 수딩 크림 플러스,23,4,1,2,1,2,2,0,0,1,0,4,1,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.0,0.0,0.043478260869565216,0.0,0.17391304347826086,0.043478260869565216
A000000227939,퍼셀 픽셀바이옴 히알 콜라겐 유산균 크림,51,15,3,3,5,3,3,0,0,2,0,2,0,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0392156862745098,0.0,0.0392156862745098,0.0
A000000228255,더마팩토리 바쿠치올 1% 크림,24,3,5,2,1,0,2,0,0,1,0,1,1,0.125,0.20833333333333334,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664
A000000228346,토리든 솔리드인 세라마이드 크림,48,9,4,1,9,2,1,0,0,1,0,1,3,0.1875,0.08333333333333333,0.020833333333333332,0.1875,0.041666666666666664,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0625
A000000228390,잇츠스킨 시크릿 솔루션 웨딩 드레스 퓨어 크림,25,3,0,6,0,0,0,1,0,6,0,7,0,0.12,0.0,0.24,0.0,0.0,0.0,0.04,0.0,0.24,0.0,0.28,0.0
A000000229093,퍼셀 픽셀바이옴 히알 콜라겐 유산균 크림,51,15,3,3,5,3,3,0,0,2,0,2,0,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0392156862745098,0.0,0.0392156862745098,0.0
A000000229455,셀라딕스 트러블 세라 캡슐 131 크림,41,11,5,2,7,2,3,0,0,0,1,3,0,0.2682926829268293,0.12195121951219512,0.04878048780487805,0.17073170731707318,0.04878048780487805,0.07317073170731707,0.0,0.0,0.0,0.024390243902439025,0.07317073170731707,0.0
A000000229620,제나벨 PDRN 리쥬비네이팅 크림,45,10,3,5,3,3,6,1,0,4,1,4,1,0.2222222222222222,0.06666666666666667,0.1111111111111111,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.022222222222222223,0.0,0.08888888888888889,0.022222222222222223,0.08888888888888889,0.022222222222222223
A000000229621,제나벨 PDRN 인리치드 리커버리 밤,57,11,9,4,6,7,6,0,0,1,2,1,2,0.19298245614035087,0.15789473684210525,0.07017543859649122,0.10526315789473684,0.12280701754385964,0.10526315789473684,0.0,0.0,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.03508771929824561
A000000229768,구달 청귤 비타C 잡티케어 크림 알파,57,6,5,5,0,1,11,0,0,6,0,3,10,0.10526315789473684,0.08771929824561403,0.08771929824561403,0.0,0.017543859649122806,0.19298245614035087,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.17543859649122806
A000000230799,오드로이 모공수축 크림 모공요철 케어,29,6,2,1,1,3,2,1,0,0,0,4,2,0.20689655172413793,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,0.13793103448275862,0.06896551724137931
A000000230877,바이오던스 포어 퍼펙팅 콜라겐 펩타이드 크림,57,16,5,3,1,1,13,0,0,2,10,1,0,0.2807017543859649,0.08771929824561403,0.05263157894736842,0.017543859649122806,0.017543859649122806,0.22807017543859648,0.0,0.0,0.03508771929824561,0.17543859649122806,0.017543859649122806,0.0
A000000231399,청미정 기미잡티크림 카카두플럼,28,7,3,1,0,0,2,2,0,0,1,4,3,0.25,0.10714285714285714,0.03571428571428571,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.03571428571428571,0.14285714285714285,0.10714285714285714
A000000231590,제로이드 인텐시브 크림,26,6,6,1,1,0,1,0,0,1,0,0,2,0.23076923076923078,0.23076923076923078,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.07692307692307693
A000000231638,디오디너리 설퍼 10% 파우더-투-크림 컨센트레이트,15,2,0,0,0,0,1,0,0,0,0,0,0,0.13333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
A000000231833,한율 쑥히알 수분 크림,28,7,0,2,0,1,0,1,0,2,0,1,0,0.25,0.0,0.07142857142857142,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.07142857142857142,0.0,0.03571428571428571,0.0
A000000231892,아누아 피디알엔 히알루론산 100 수분 크림,48,17,2,2,1,4,3,0,0,2,0,9,0,0.3541666666666667,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.08333333333333333,0.0625,0.0,0.0,0.041666666666666664,0.0,0.1875,0.0
A000000232304,파티온 노스카나인 트러블 크림,56,8,6,4,12,5,0,0,1,3,0,3,2,0.14285714285714285,0.10714285714285714,0.07142857142857142,0.21428571428571427,0.08928571428571429,0.0,0.0,0.017857142857142856,0.05357142857142857,0.0,0.05357142857142857,0.03571428571428571
A000000232494,아누아 어성초 센텔라 레드 스팟 크림,67,6,8,5,12,7,3,0,0,3,0,5,1,0.08955223880597014,0.11940298507462686,0.07462686567164178,0.1791044776119403,0.1044776119402985,0.04477611940298507,0.0,0.0,0.04477611940298507,0.0,0.07462686567164178,0.014925373134328358
A000000232731,리브엠 워터핏 8중 수분착붙 크림,41,15,6,5,4,2,1,0,0,1,0,4,1,0.36585365853658536,0.14634146341463414,0.12195121951219512,0.0975609756097561,0.04878048780487805,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.0975609756097561,0.024390243902439025
A000000233322,닥터지 블랙스네일 크림,74,10,9,7,6,2,3,5,0,3,0,7,2,0.13513513513513514,0.12162162162162163,0.0945945945945946,0.08108108108108109,0.02702702702702703,0.04054054054054054,0.06756756756756757,0.0,0.04054054054054054,0.0,0.0945945945945946,0.02702702702702703
A000000233337,션리 다시마 글레이즈드 크림,51,6,5,5,4,0,3,0,0,3,0,11,2,0.11764705882352941,0.09803921568627451,0.09803921568627451,0.0784313725490196,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.21568627450980393,0.0392156862745098
A000000233614,이니스프리 그린티 수분크림,54,10,4,4,6,6,2,3,1,3,0,4,6,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.05555555555555555,0.018518518518518517,0.05555555555555555,0.0,0.07407407407407407,0.1111111111111111
A000000234280,SVR 시카비트 크림 HPPI,33,8,4,1,2,0,2,0,0,0,0,2,4,0.24242424242424243,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.06060606060606061,0.12121212121212122
A000000235267,키엘 울트라 훼이셜 오일-프리 젤 크림,22,5,1,2,0,0,2,0,1,2,0,1,0,0.22727272727272727,0.045454545454545456,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.0
A000000235560,유리아쥬 시카 데일리 리페어 콘센트레 탄력 크림,26,4,5,2,2,2,2,0,0,0,0,1,1,0.15384615384615385,0.19230769230769232,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464
A000000236508,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림,67,8,9,8,3,2,10,0,1,3,0,0,1,0.11940298507462686,0.13432835820895522,0.11940298507462686,0.04477611940298507,0.029850746268656716,0.14925373134328357,0.0,0.014925373134328358,0.04477611940298507,0.0,0.0,0.014925373134328358
A000000236996,샤이샤이샤이 리포좀 리페어 밀키 크림,46,8,3,5,5,2,4,4,0,4,2,6,1,0.17391304347826086,0.06521739130434782,0.10869565217391304,0.10869565217391304,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.0,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.021739130434782608
A000000237442,이니스프리 비타민C 캡슐 크림,69,17,4,2,4,1,10,0,1,1,0,4,4,0.2463768115942029,0.057971014492753624,0.028985507246376812,0.057971014492753624,0.014492753623188406,0.14492753623188406,0.0,0.014492753623188406,0.014492753623188406,0.0,0.057971014492753624,0.057971014492753624
A000000238408,믹순 히알레배 포어 블러링 크림,41,11,4,2,1,4,5,0,2,0,0,6,0,0.2682926829268293,0.0975609756097561,0.04878048780487805,0.024390243902439025,0.0975609756097561,0.12195121951219512,0.0,0.04878048780487805,0.0,0.0,0.14634146341463414,0.0
A000000238458,오아조 더마 테카 카밍 크림,52,11,3,3,7,5,3,1,0,1,0,1,3,0.21153846153846154,0.057692307692307696,0.057692307692307696,0.1346153846153846,0.09615384615384616,0.057692307692307696,0.019230769230769232,0.0,0.019230769230769232,0.0,0.019230769230769232,0.057692307692307696
A000000238594,우노 크림 퍼펙션,33,6,1,2,0,0,2,4,1,2,0,1,0,0.18181818181818182,0.030303030303030304,0.06060606060606061,0.0,0.0,0.06060606060606061,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.0,0.030303030303030304,0.0
A000000238669,닥터엘시아 345 릴리프 크림,38,8,3,4,3,6,3,0,0,3,0,2,0,0.21052631578947367,0.07894736842105263,0.10526315789473684,0.07894736842105263,0.15789473684210525,0.07894736842105263,0.0,0.0,0.07894736842105263,0.0,0.05263157894736842,0.0
A000000238929,차앤박 프로폴리스 앰플 액티브 샷 크림,62,7,6,3,6,7,1,4,0,2,0,8,2,0.11290322580645161,0.0967741935483871,0.04838709677419355,0.0967741935483871,0.11290322580645161,0.016129032258064516,0.06451612903225806,0.0,0.03225806451612903,0.0,0.12903225806451613,0.03225806451612903
A000000239660,피지오겔 DMT 페이셜 보습 장벽 크림,13,2,3,2,3,0,0,0,0,0,0,0,2,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385
A000000240908,메디큐브 PDRN 핑크 히알루로닉 수분크림,57,13,4,2,9,2,8,1,0,1,5,6,1,0.22807017543859648,0.07017543859649122,0.03508771929824561,0.15789473684210525,0.03508771929824561,0.14035087719298245,0.017543859649122806,0.0,0.017543859649122806,0.08771929824561403,0.10526315789473684,0.017543859649122806
A000000241952,세타필 시카 세라 장벽 크림,30,6,6,2,2,3,3,0,0,1,0,1,2,0.2,0.2,0.06666666666666667,0.06666666666666667,0.1,0.1,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.06666666666666667
A000000242515,센텔리안24 마데카 크림 PDRN,79,17,8,3,4,7,7,2,0,2,0,7,6,0.21518987341772153,0.10126582278481013,0.0379746835443038,0.05063291139240506,0.08860759493670886,0.08860759493670886,0.02531645569620253,0.0,0.02531645569620253,0.0,0.08860759493670886,0.0759493670886076
A000000242718,차앤박 더마앤서 배리어 리셋 크림,57,8,5,3,12,3,2,0,1,2,1,1,5,0.14035087719298245,0.08771929824561403,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.03508771929824561,0.0,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.08771929824561403
A000000243333,키엘 울트라 훼이셜 메디크림,35,2,6,3,4,2,2,0,0,1,0,1,4,0.05714285714285714,0.17142857142857143,0.08571428571428572,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.11428571428571428
A000000244683,셀인샷 알란테놀 트러블 크림,53,8,5,1,4,4,5,1,0,0,2,5,3,0.1509433962264151,0.09433962264150944,0.018867924528301886,0.07547169811320754,0.07547169811320754,0.09433962264150944,0.018867924528301886,0.0,0.0,0.03773584905660377,0.09433962264150944,0.05660377358490566
A000000244812,디마프 크림스컴트루 스쿠알란 베리어 리페어 크림,37,10,3,2,4,3,0,0,0,0,0,5,0,0.2702702702702703,0.08108108108108109,0.05405405405405406,0.10810810810810811,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.0
A000000244953,라로슈포제 히알루 B5 수분탄력 크림,46,9,4,1,4,2,2,1,1,1,0,1,0,0.1956521739130435,0.08695652173913043,0.021739130434782608,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.0
A000000244987,메디힐 마데카소사이드 흔적 리페어 더마크림,57,9,7,3,7,7,3,0,0,0,0,7,6,0.15789473684210525,0.12280701754385964,0.05263157894736842,0.12280701754385964,0.12280701754385964,0.05263157894736842,0.0,0.0,0.0,0.0,0.12280701754385964,0.10526315789473684
A000000244994,제로이드 인텐시브 크림,26,6,6,1,1,0,1,0,0,1,0,0,2,0.23076923076923078,0.23076923076923078,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.07692307692307693
A000000245087,닥터엘시아 345 릴리프 크림,38,8,3,4,3,6,3,0,0,3,0,2,0,0.21052631578947367,0.07894736842105263,0.10526315789473684,0.07894736842105263,0.15789473684210525,0.07894736842105263,0.0,0.0,0.07894736842105263,0.0,0.05263157894736842,0.0
A000000246297,코페르 큐리페어 멜라크림,48,5,2,6,0,4,12,1,0,4,10,11,2,0.10416666666666667,0.041666666666666664,0.125,0.0,0.08333333333333333,0.25,0.020833333333333332,0.0,0.08333333333333333,0.20833333333333334,0.22916666666666666,0.041666666666666664
A000000246323,프리메이 진정한 수분 크림,48,12,5,2,1,2,1,0,0,1,0,9,2,0.25,0.10416666666666667,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.1875,0.041666666666666664
A000000246591,더마젼시 제로카 81 크림,53,15,2,3,3,7,12,0,0,2,9,4,0,0.2830188679245283,0.03773584905660377,0.05660377358490566,0.05660377358490566,0.1320754716981132,0.22641509433962265,0.0,0.0,0.03773584905660377,0.16981132075471697,0.07547169811320754,0.0
A000000246776,라운드랩 자작나무 수분 크림,38,8,4,1,1,3,1,0,0,0,0,12,0,0.21052631578947367,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.0,0.0,0.0,0.0,0.3157894736842105,0.0
A000000246877,닥터자르트 세라마이딘 울트라 모이스처라이징 크림,63,8,7,2,17,3,3,0,0,2,0,2,4,0.12698412698412698,0.1111111111111111,0.031746031746031744,0.2698412698412698,0.047619047619047616,0.047619047619047616,0.0,0.0,0.031746031746031744,0.0,0.031746031746031744,0.06349206349206349
A000000247202,아벤느 똘레랑스 하이드레이팅 크림,10,2,3,1,0,0,0,0,0,0,0,0,1,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
A000000247713,브링그린 징크테카 리페어 흔적 크림,49,7,4,4,6,5,2,0,0,2,0,7,3,0.14285714285714285,0.08163265306122448,0.08163265306122448,0.12244897959183673,0.10204081632653061,0.04081632653061224,0.0,0.0,0.04081632653061224,0.0,0.14285714285714285,0.061224489795918366
A000000247726,메이크프렘 인테카 수딩크림,30,10,2,2,1,3,2,0,0,1,0,0,1,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.1,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333
A000000247776,이즈앤트리 어니언 뉴페어 겔크림 플러스,50,14,4,3,3,4,5,0,0,1,1,3,0,0.28,0.08,0.06,0.06,0.08,0.1,0.0,0.0,0.02,0.02,0.06,0.0
A000000248200,유세린 하이알루론 3X 나이트크림,28,6,6,2,1,1,1,1,0,1,0,1,1,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571
A000000248363,지피덤 셀트리온EGF 스킨베리어 인텐시브 크림,65,7,10,4,12,2,6,0,1,0,1,5,6,0.1076923076923077,0.15384615384615385,0.06153846153846154,0.18461538461538463,0.03076923076923077,0.09230769230769231,0.0,0.015384615384615385,0.0,0.015384615384615385,0.07692307692307693,0.09230769230769231
A000000248422,아누아 어성초 77 B3 징크 수딩 크림,31,8,0,0,2,5,5,0,2,0,0,1,0,0.25806451612903225,0.0,0.0,0.06451612903225806,0.16129032258064516,0.16129032258064516,0.0,0.06451612903225806,0.0,0.0,0.03225806451612903,0.0
A000000248501,아누아 어성초 77 B3 징크 수딩 크림,31,8,0,0,2,5,5,0,2,0,0,1,0,0.25806451612903225,0.0,0.0,0.06451612903225806,0.16129032258064516,0.16129032258064516,0.0,0.06451612903225806,0.0,0.0,0.03225806451612903,0.0
A000000248587,톤28 해남404 새벽크림 센텔라 아시아티카 크림,48,6,3,1,1,8,3,6,0,0,1,2,12,0.125,0.0625,0.020833333333333332,0.020833333333333332,0.16666666666666666,0.0625,0.125,0.0,0.0,0.020833333333333332,0.041666666666666664,0.25
A000000248826,메디큐브 PDRN 핑크 콜라겐 캡슐크림,59,16,6,2,3,0,9,0,0,1,4,7,2,0.2711864406779661,0.1016949152542373,0.03389830508474576,0.05084745762711865,0.0,0.15254237288135594,0.0,0.0,0.01694915254237288,0.06779661016949153,0.11864406779661017,0.03389830508474576
A000000249211,리얼베리어 익스트림 크림,47,10,3,1,2,4,3,0,0,1,2,1,10,0.2127659574468085,0.06382978723404255,0.02127659574468085,0.0425531914893617,0.0851063829787234,0.06382978723404255,0.0,0.0,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.2127659574468085
A000000249580,제로이드 핌프로브 레드 컨트롤 크림 pH4,24,4,5,2,1,0,1,0,0,1,0,0,1,0.16666666666666666,0.20833333333333334,0.08333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664
A000000249659,동국제약 마데카셀 베리어 엠디 크림,16,4,2,1,2,1,1,0,0,1,0,0,0,0.25,0.125,0.0625,0.125,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0
A000000249736,동국제약 멜라-셋 기미 토닝 크림,54,7,5,4,5,5,7,0,0,3,0,4,0,0.12962962962962962,0.09259259259259259,0.07407407407407407,0.09259259259259259,0.09259259259259259,0.12962962962962962,0.0,0.0,0.05555555555555555,0.0,0.07407407407407407,0.0
A000000250103,이지듀 EGFx 다운타임 크림,69,9,6,4,8,4,7,0,0,1,1,1,7,0.13043478260869565,0.08695652173913043,0.057971014492753624,0.11594202898550725,0.057971014492753624,0.10144927536231885,0.0,0.0,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.10144927536231885
A000000250106,이지듀 EGFx 다운타임 오인트 겔,58,10,4,3,6,1,6,0,0,3,1,2,0,0.1724137931034483,0.06896551724137931,0.05172413793103448,0.10344827586206896,0.017241379310344827,0.10344827586206896,0.0,0.0,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.0
A000000250188,가히 멀티밤,47,3,2,6,2,1,4,5,0,0,0,13,7,0.06382978723404255,0.0425531914893617,0.1276595744680851,0.0425531914893617,0.02127659574468085,0.0851063829787234,0.10638297872340426,0.0,0.0,0.0,0.2765957446808511,0.14893617021276595
A000000250254,아이소이 모이스춰 닥터 장수진 수분크림,36,11,2,0,4,3,0,1,0,0,0,12,2,0.3055555555555556,0.05555555555555555,0.0,0.1111111111111111,0.08333333333333333,0.0,0.027777777777777776,0.0,0.0,0.0,0.3333333333333333,0.05555555555555555
A000000250472,에스트라 에이시카365 리페어 크림 pH4.5,36,5,1,2,2,5,4,0,1,2,1,0,0,0.1388888888888889,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.1388888888888889,0.1111111111111111,0.0,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.0,0.0
A000000250781,더마픽스 리얼콜라겐 텐션업 앰플크림,47,8,0,0,3,2,2,5,0,0,1,1,1,0.1702127659574468,0.0,0.0,0.06382978723404255,0.0425531914893617,0.0425531914893617,0.10638297872340426,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085
A000000251274,아벤느 시칼파트 플러스 S.O.S 크림,19,2,1,3,0,0,0,0,0,0,0,0,2,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
